timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616107604550,2686,Create User (signup),201,,SPIKE 1-756,text,true,,337,242,919,919,http://localhost:8082/users/create,2686,0,587
1616107604619,2620,User Controller,201,,SPIKE 1-698,,true,,337,242,918,918,null,0,0,0
1616107604620,2619,Create User (signup),201,,SPIKE 1-698,text,true,,337,242,918,918,http://localhost:8082/users/create,2619,0,517
1616107605055,2187,User Controller,201,,SPIKE 1-249,,true,,337,242,917,917,null,0,0,0
1616107605056,2186,Create User (signup),201,,SPIKE 1-249,text,true,,337,242,917,917,http://localhost:8082/users/create,2186,0,2
1616107604319,2925,User Controller,201,,SPIKE 1-987,,true,,337,242,916,916,null,0,0,0
1616107604520,2724,Create User (signup),201,,SPIKE 1-987,text,true,,337,242,916,916,http://localhost:8082/users/create,2724,0,617
1616107604605,2648,User Controller,201,,SPIKE 1-722,,true,,337,242,915,915,null,0,0,0
1616107604606,2647,Create User (signup),201,,SPIKE 1-722,text,true,,337,242,915,915,http://localhost:8082/users/create,2647,0,1
1616107605244,2013,User Controller,201,,SPIKE 1-61,,true,,337,242,914,914,null,0,0,0
1616107605245,2012,Create User (signup),201,,SPIKE 1-61,text,true,,337,242,914,914,http://localhost:8082/users/create,2011,0,0
1616107604511,2749,User Controller,201,,SPIKE 1-794,,true,,337,242,913,913,null,0,0,0
1616107604511,2749,Create User (signup),201,,SPIKE 1-794,text,true,,337,242,913,913,http://localhost:8082/users/create,2749,0,626
1616107605239,2023,User Controller,201,,SPIKE 1-66,,true,,337,242,912,912,null,0,0,0
1616107605240,2022,Create User (signup),201,,SPIKE 1-66,text,true,,337,242,912,912,http://localhost:8082/users/create,2022,0,0
1616107605238,2026,User Controller,201,,SPIKE 1-67,,true,,337,242,911,911,null,0,0,0
1616107605239,2025,Create User (signup),201,,SPIKE 1-67,text,true,,337,242,911,911,http://localhost:8082/users/create,2025,0,0
1616107605240,2052,User Controller,201,,SPIKE 1-65,,true,,337,242,910,910,null,0,0,0
1616107605241,2051,Create User (signup),201,,SPIKE 1-65,text,true,,337,242,910,910,http://localhost:8082/users/create,2051,0,0
1616107604618,2677,User Controller,201,,SPIKE 1-701,,true,,337,242,909,909,null,0,0,0
1616107604623,2672,Create User (signup),201,,SPIKE 1-701,text,true,,337,242,909,909,http://localhost:8082/users/create,2672,0,514
1616107604621,2676,User Controller,201,,SPIKE 1-684,,true,,337,242,908,908,null,0,0,0
1616107604621,2676,Create User (signup),201,,SPIKE 1-684,text,true,,337,242,908,908,http://localhost:8082/users/create,2676,0,516
1616107604603,2697,User Controller,201,,SPIKE 1-716,,true,,337,242,907,907,null,0,0,0
1616107604603,2697,Create User (signup),201,,SPIKE 1-716,text,true,,337,242,907,907,http://localhost:8082/users/create,2696,0,6
1616107604873,2429,User Controller,201,,SPIKE 1-431,,true,,337,242,906,906,null,0,0,0
1616107604875,2427,Create User (signup),201,,SPIKE 1-431,text,true,,337,242,906,906,http://localhost:8082/users/create,2427,0,1
1616107605248,2064,User Controller,201,,SPIKE 1-58,,true,,337,242,905,905,null,0,0,0
1616107605248,2064,Create User (signup),201,,SPIKE 1-58,text,true,,337,242,905,905,http://localhost:8082/users/create,2064,0,1
1616107605180,2136,User Controller,201,,SPIKE 1-125,,true,,337,242,904,904,null,0,0,0
1616107605181,2135,Create User (signup),201,,SPIKE 1-125,text,true,,337,242,904,904,http://localhost:8082/users/create,2134,0,1
1616107605246,2072,User Controller,201,,SPIKE 1-59,,true,,337,242,903,903,null,0,0,0
1616107605247,2071,Create User (signup),201,,SPIKE 1-59,text,true,,337,242,903,903,http://localhost:8082/users/create,2071,0,0
1616107604630,2690,User Controller,201,,SPIKE 1-675,,true,,337,242,902,902,null,0,0,0
1616107604631,2689,Create User (signup),201,,SPIKE 1-675,text,true,,337,242,902,902,http://localhost:8082/users/create,2689,0,506
1616107604626,2696,User Controller,201,,SPIKE 1-679,,true,,337,242,901,901,null,0,0,0
1616107604627,2695,Create User (signup),201,,SPIKE 1-679,text,true,,337,242,901,901,http://localhost:8082/users/create,2695,0,511
1616107605255,2076,User Controller,201,,SPIKE 1-50,,true,,337,242,900,900,null,0,0,0
1616107605255,2076,Create User (signup),201,,SPIKE 1-50,text,true,,337,242,900,900,http://localhost:8082/users/create,2076,0,1
1616107604386,2948,User Controller,201,,SPIKE 1-931,,true,,337,242,899,899,null,0,0,0
1616107604510,2824,Create User (signup),201,,SPIKE 1-931,text,true,,337,242,899,899,http://localhost:8082/users/create,2823,0,628
1616107605079,2258,User Controller,201,,SPIKE 1-225,,true,,337,242,898,898,null,0,0,0
1616107605079,2258,Create User (signup),201,,SPIKE 1-225,text,true,,337,242,898,898,http://localhost:8082/users/create,2258,0,1
